symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GOOG,2019-12-10 00:00:00+00:00,1344.66,1349.97,1336.04,1341.5,1094653,1344.66,1349.97,1336.04,1341.5,1094653,0.0,1.0
GOOG,2019-12-11 00:00:00+00:00,1345.02,1351.2,1342.67,1350.84,850796,1345.02,1351.2,1342.67,1350.84,850796,0.0,1.0
GOOG,2019-12-12 00:00:00+00:00,1350.27,1355.78,1340.5,1345.94,1281722,1350.27,1355.78,1340.5,1345.94,1281722,0.0,1.0
GOOG,2019-12-13 00:00:00+00:00,1347.83,1353.09,1343.87,1347.95,1550028,1347.83,1353.09,1343.87,1347.95,1550028,0.0,1.0
GOOG,2019-12-16 00:00:00+00:00,1361.17,1364.68,1352.67,1356.5,1397451,1361.17,1364.68,1352.67,1356.5,1397451,0.0,1.0
GOOG,2019-12-17 00:00:00+00:00,1355.12,1365.0,1351.32,1362.89,1855259,1355.12,1365.0,1351.32,1362.89,1855259,0.0,1.0
GOOG,2019-12-18 00:00:00+00:00,1352.62,1360.47,1351.0,1356.6,1657069,1352.62,1360.47,1351.0,1356.6,1657069,0.0,1.0
GOOG,2019-12-19 00:00:00+00:00,1356.04,1358.1,1348.98,1351.82,1470112,1356.04,1358.1,1348.98,1351.82,1470112,0.0,1.0
GOOG,2019-12-20 00:00:00+00:00,1349.59,1363.64,1349.0,1363.35,3316905,1349.59,1363.64,1349.0,1363.35,3316905,0.0,1.0
GOOG,2019-12-23 00:00:00+00:00,1348.84,1359.8,1346.51,1355.87,883200,1348.84,1359.8,1346.51,1355.87,883200,0.0,1.0
GOOG,2019-12-24 00:00:00+00:00,1343.56,1350.26,1342.78,1348.5,347518,1343.56,1350.26,1342.78,1348.5,347518,0.0,1.0
GOOG,2019-12-26 00:00:00+00:00,1360.4,1361.33,1344.47,1346.17,667754,1360.4,1361.33,1344.47,1346.17,667754,0.0,1.0
GOOG,2019-12-27 00:00:00+00:00,1351.89,1364.53,1349.31,1362.99,1038718,1351.89,1364.53,1349.31,1362.99,1038718,0.0,1.0
GOOG,2019-12-30 00:00:00+00:00,1336.14,1353.0,1334.02,1350.0,1051323,1336.14,1353.0,1334.02,1350.0,1051323,0.0,1.0
GOOG,2019-12-31 00:00:00+00:00,1337.02,1338.0,1329.09,1330.11,962468,1337.02,1338.0,1329.09,1330.11,962468,0.0,1.0
GOOG,2020-01-02 00:00:00+00:00,1367.37,1368.14,1341.55,1341.55,1406731,1367.37,1368.14,1341.55,1341.55,1406731,0.0,1.0
GOOG,2020-01-03 00:00:00+00:00,1360.66,1372.5,1345.54,1347.86,1187006,1360.66,1372.5,1345.54,1347.86,1187006,0.0,1.0
GOOG,2020-01-06 00:00:00+00:00,1394.21,1396.5,1350.0,1350.0,1733149,1394.21,1396.5,1350.0,1350.0,1733149,0.0,1.0
GOOG,2020-01-07 00:00:00+00:00,1393.34,1402.99,1390.38,1397.94,1511693,1393.34,1402.99,1390.38,1397.94,1511693,0.0,1.0
GOOG,2020-01-08 00:00:00+00:00,1404.32,1411.58,1390.84,1392.08,1529177,1404.32,1411.58,1390.84,1392.08,1529177,0.0,1.0
GOOG,2020-01-09 00:00:00+00:00,1419.83,1427.33,1410.27,1420.57,1502664,1419.83,1427.33,1410.27,1420.57,1502664,0.0,1.0
GOOG,2020-01-10 00:00:00+00:00,1429.73,1434.93,1418.35,1427.56,1821566,1429.73,1434.93,1418.35,1427.56,1821566,0.0,1.0
GOOG,2020-01-13 00:00:00+00:00,1439.23,1440.52,1426.02,1436.13,1378286,1439.23,1440.52,1426.02,1436.13,1378286,0.0,1.0
GOOG,2020-01-14 00:00:00+00:00,1430.88,1441.8,1428.37,1439.01,1560453,1430.88,1441.8,1428.37,1439.01,1560453,0.0,1.0
GOOG,2020-01-15 00:00:00+00:00,1439.2,1441.39,1430.21,1430.21,1282685,1439.2,1441.39,1430.21,1430.21,1282685,0.0,1.0
GOOG,2020-01-16 00:00:00+00:00,1451.7,1451.99,1440.92,1447.44,1173688,1451.7,1451.99,1440.92,1447.44,1173688,0.0,1.0
GOOG,2020-01-17 00:00:00+00:00,1480.39,1481.3,1458.22,1462.91,2396215,1480.39,1481.3,1458.22,1462.91,2396215,0.0,1.0
GOOG,2020-01-21 00:00:00+00:00,1484.4,1491.85,1471.2,1479.12,2008830,1484.4,1491.85,1471.2,1479.12,2008830,0.0,1.0
GOOG,2020-01-22 00:00:00+00:00,1485.95,1503.21,1484.93,1491.0,1610846,1485.95,1503.21,1484.93,1491.0,1610846,0.0,1.0
GOOG,2020-01-23 00:00:00+00:00,1486.65,1495.52,1482.1,1487.64,1351354,1486.65,1495.52,1482.1,1487.64,1351354,0.0,1.0
GOOG,2020-01-24 00:00:00+00:00,1466.71,1495.49,1465.25,1493.59,1784644,1466.71,1495.49,1465.25,1493.59,1784644,0.0,1.0
GOOG,2020-01-27 00:00:00+00:00,1433.9,1438.07,1421.2,1431.0,1755201,1433.9,1438.07,1421.2,1431.0,1755201,0.0,1.0
GOOG,2020-01-28 00:00:00+00:00,1452.56,1456.0,1432.47,1443.0,1577422,1452.56,1456.0,1432.47,1443.0,1577422,0.0,1.0
GOOG,2020-01-29 00:00:00+00:00,1458.63,1465.43,1446.74,1458.8,1078667,1458.63,1465.43,1446.74,1458.8,1078667,0.0,1.0
GOOG,2020-01-30 00:00:00+00:00,1455.84,1457.28,1436.4,1439.96,1339421,1455.84,1457.28,1436.4,1439.96,1339421,0.0,1.0
GOOG,2020-01-31 00:00:00+00:00,1434.23,1470.13,1428.53,1468.9,2417214,1434.23,1470.13,1428.53,1468.9,2417214,0.0,1.0
GOOG,2020-02-03 00:00:00+00:00,1485.94,1490.0,1458.99,1462.0,3055216,1485.94,1490.0,1458.99,1462.0,3055216,0.0,1.0
GOOG,2020-02-04 00:00:00+00:00,1447.07,1469.5,1426.3,1457.07,3932954,1447.07,1469.5,1426.3,1457.07,3932954,0.0,1.0
GOOG,2020-02-05 00:00:00+00:00,1448.23,1463.84,1430.56,1462.42,1986157,1448.23,1463.84,1430.56,1462.42,1986157,0.0,1.0
GOOG,2020-02-06 00:00:00+00:00,1476.23,1482.0,1449.57,1450.33,1679384,1476.23,1482.0,1449.57,1450.33,1679384,0.0,1.0
GOOG,2020-02-07 00:00:00+00:00,1479.23,1485.84,1466.35,1467.3,1172270,1479.23,1485.84,1466.35,1467.3,1172270,0.0,1.0
GOOG,2020-02-10 00:00:00+00:00,1508.68,1509.5,1474.32,1474.32,1419876,1508.68,1509.5,1474.32,1474.32,1419876,0.0,1.0
GOOG,2020-02-11 00:00:00+00:00,1508.79,1529.63,1505.64,1511.81,1344633,1508.79,1529.63,1505.64,1511.81,1344633,0.0,1.0
GOOG,2020-02-12 00:00:00+00:00,1518.27,1520.69,1508.11,1514.48,1167565,1518.27,1520.69,1508.11,1514.48,1167565,0.0,1.0
GOOG,2020-02-13 00:00:00+00:00,1514.66,1527.18,1504.6,1512.69,929730,1514.66,1527.18,1504.6,1512.69,929730,0.0,1.0
GOOG,2020-02-14 00:00:00+00:00,1520.74,1520.74,1507.34,1515.6,1197836,1520.74,1520.74,1507.34,1515.6,1197836,0.0,1.0
GOOG,2020-02-18 00:00:00+00:00,1519.67,1531.63,1512.59,1515.0,1121140,1519.67,1531.63,1512.59,1515.0,1121140,0.0,1.0
GOOG,2020-02-19 00:00:00+00:00,1526.69,1532.11,1521.4,1525.07,949268,1526.69,1532.11,1521.4,1525.07,949268,0.0,1.0
GOOG,2020-02-20 00:00:00+00:00,1518.15,1529.64,1506.82,1522.0,1096552,1518.15,1529.64,1506.82,1522.0,1096552,0.0,1.0
GOOG,2020-02-21 00:00:00+00:00,1485.11,1512.21,1480.44,1508.03,1732273,1485.11,1512.21,1480.44,1508.03,1732273,0.0,1.0
GOOG,2020-02-24 00:00:00+00:00,1421.59,1436.97,1411.39,1426.11,2867053,1421.59,1436.97,1411.39,1426.11,2867053,0.0,1.0
GOOG,2020-02-25 00:00:00+00:00,1388.45,1438.14,1382.4,1433.0,2478278,1388.45,1438.14,1382.4,1433.0,2478278,0.0,1.0
GOOG,2020-02-26 00:00:00+00:00,1393.18,1415.7,1379.0,1396.14,2204037,1393.18,1415.7,1379.0,1396.14,2204037,0.0,1.0
GOOG,2020-02-27 00:00:00+00:00,1318.09,1371.7,1317.17,1362.06,2978300,1318.09,1371.7,1317.17,1362.06,2978300,0.0,1.0
GOOG,2020-02-28 00:00:00+00:00,1339.33,1341.14,1271.0,1277.5,3790618,1339.33,1341.14,1271.0,1277.5,3790618,0.0,1.0
GOOG,2020-03-02 00:00:00+00:00,1389.11,1390.87,1326.82,1351.61,2431468,1389.11,1390.87,1326.82,1351.61,2431468,0.0,1.0
GOOG,2020-03-03 00:00:00+00:00,1341.39,1410.15,1332.0,1399.42,2402326,1341.39,1410.15,1332.0,1399.42,2402326,0.0,1.0
GOOG,2020-03-04 00:00:00+00:00,1386.52,1388.09,1343.11,1359.23,1913315,1386.52,1388.09,1343.11,1359.23,1913315,0.0,1.0
GOOG,2020-03-05 00:00:00+00:00,1319.04,1358.91,1305.1,1350.2,2561288,1319.04,1358.91,1305.1,1350.2,2561288,0.0,1.0
GOOG,2020-03-06 00:00:00+00:00,1298.41,1306.22,1261.05,1277.06,2660628,1298.41,1306.22,1261.05,1277.06,2660628,0.0,1.0
GOOG,2020-03-09 00:00:00+00:00,1215.56,1254.76,1200.0,1205.3,3365365,1215.56,1254.76,1200.0,1205.3,3365365,0.0,1.0
GOOG,2020-03-10 00:00:00+00:00,1280.39,1281.15,1218.77,1260.0,2611373,1280.39,1281.15,1218.77,1260.0,2611373,0.0,1.0
GOOG,2020-03-11 00:00:00+00:00,1215.41,1260.96,1196.07,1249.7,2611229,1215.41,1260.96,1196.07,1249.7,2611229,0.0,1.0
GOOG,2020-03-12 00:00:00+00:00,1114.91,1193.87,1113.3,1126.0,4226748,1114.91,1193.87,1113.3,1126.0,4226748,0.0,1.0
GOOG,2020-03-13 00:00:00+00:00,1219.73,1219.76,1117.14,1179.0,3700125,1219.73,1219.76,1117.14,1179.0,3700125,0.0,1.0
GOOG,2020-03-16 00:00:00+00:00,1084.33,1152.27,1074.44,1096.0,4252365,1084.33,1152.27,1074.44,1096.0,4252365,0.0,1.0
GOOG,2020-03-17 00:00:00+00:00,1119.8,1130.86,1056.01,1093.11,3861489,1119.8,1130.86,1056.01,1093.11,3861489,0.0,1.0
GOOG,2020-03-18 00:00:00+00:00,1096.8,1106.5,1037.28,1056.51,4233435,1096.8,1106.5,1037.28,1056.51,4233435,0.0,1.0
GOOG,2020-03-19 00:00:00+00:00,1115.29,1157.97,1060.11,1093.05,3651106,1115.29,1157.97,1060.11,1093.05,3651106,0.0,1.0
GOOG,2020-03-20 00:00:00+00:00,1072.32,1143.99,1065.49,1135.72,3601750,1072.32,1143.99,1065.49,1135.72,3601750,0.0,1.0
GOOG,2020-03-23 00:00:00+00:00,1056.62,1071.32,1013.54,1061.32,4044137,1056.62,1071.32,1013.54,1061.32,4044137,0.0,1.0
GOOG,2020-03-24 00:00:00+00:00,1134.46,1135.0,1090.62,1103.77,3344450,1134.46,1135.0,1090.62,1103.77,3344450,0.0,1.0
GOOG,2020-03-25 00:00:00+00:00,1102.49,1148.9,1086.01,1126.47,4081528,1102.49,1148.9,1086.01,1126.47,4081528,0.0,1.0
GOOG,2020-03-26 00:00:00+00:00,1161.75,1169.97,1093.53,1111.8,3573755,1161.75,1169.97,1093.53,1111.8,3573755,0.0,1.0
GOOG,2020-03-27 00:00:00+00:00,1110.71,1150.67,1105.91,1125.67,3208495,1110.71,1150.67,1105.91,1125.67,3208495,0.0,1.0
GOOG,2020-03-30 00:00:00+00:00,1146.82,1151.63,1096.48,1125.04,2574061,1146.82,1151.63,1096.48,1125.04,2574061,0.0,1.0
GOOG,2020-03-31 00:00:00+00:00,1162.81,1175.31,1138.14,1147.3,2487983,1162.81,1175.31,1138.14,1147.3,2487983,0.0,1.0
GOOG,2020-04-01 00:00:00+00:00,1105.62,1129.69,1097.45,1122.0,2344173,1105.62,1129.69,1097.45,1122.0,2344173,0.0,1.0
GOOG,2020-04-02 00:00:00+00:00,1120.84,1126.86,1096.4,1098.26,1964881,1120.84,1126.86,1096.4,1098.26,1964881,0.0,1.0
GOOG,2020-04-03 00:00:00+00:00,1097.88,1123.54,1079.81,1119.02,2313400,1097.88,1123.54,1079.81,1119.02,2313400,0.0,1.0
GOOG,2020-04-06 00:00:00+00:00,1186.92,1194.66,1130.94,1138.0,2664723,1186.92,1194.66,1130.94,1138.0,2664723,0.0,1.0
GOOG,2020-04-07 00:00:00+00:00,1186.51,1225.0,1182.23,1221.0,2387329,1186.51,1225.0,1182.23,1221.0,2387329,0.0,1.0
GOOG,2020-04-08 00:00:00+00:00,1210.28,1219.07,1188.16,1206.5,1975135,1210.28,1219.07,1188.16,1206.5,1975135,0.0,1.0
GOOG,2020-04-09 00:00:00+00:00,1211.45,1225.57,1196.74,1224.08,2175421,1211.45,1225.57,1196.74,1224.08,2175421,0.0,1.0
GOOG,2020-04-13 00:00:00+00:00,1217.56,1220.51,1187.6,1209.18,1739828,1217.56,1220.51,1187.6,1209.18,1739828,0.0,1.0
GOOG,2020-04-14 00:00:00+00:00,1269.23,1282.07,1236.93,1245.09,2470353,1269.23,1282.07,1236.93,1245.09,2470353,0.0,1.0
GOOG,2020-04-15 00:00:00+00:00,1262.47,1280.46,1240.4,1245.61,1671703,1262.47,1280.46,1240.4,1245.61,1671703,0.0,1.0
GOOG,2020-04-16 00:00:00+00:00,1263.47,1279.0,1242.62,1274.1,2518099,1263.47,1279.0,1242.62,1274.1,2518099,0.0,1.0
GOOG,2020-04-17 00:00:00+00:00,1283.25,1294.43,1271.23,1284.85,1949042,1283.25,1294.43,1271.23,1284.85,1949042,0.0,1.0
GOOG,2020-04-20 00:00:00+00:00,1266.61,1281.6,1261.37,1271.0,1695488,1266.61,1281.6,1261.37,1271.0,1695488,0.0,1.0
GOOG,2020-04-21 00:00:00+00:00,1216.34,1254.27,1209.71,1247.0,2153003,1216.34,1254.27,1209.71,1247.0,2153003,0.0,1.0
GOOG,2020-04-22 00:00:00+00:00,1263.21,1285.61,1242.0,1245.54,2093140,1263.21,1285.61,1242.0,1245.54,2093140,0.0,1.0
GOOG,2020-04-23 00:00:00+00:00,1276.31,1293.31,1265.67,1271.55,1566203,1276.31,1293.31,1265.67,1271.55,1566203,0.0,1.0
GOOG,2020-04-24 00:00:00+00:00,1279.31,1280.4,1249.45,1261.17,1640394,1279.31,1280.4,1249.45,1261.17,1640394,0.0,1.0
GOOG,2020-04-27 00:00:00+00:00,1275.88,1296.15,1269.0,1296.0,1600563,1275.88,1296.15,1269.0,1296.0,1600563,0.0,1.0
GOOG,2020-04-28 00:00:00+00:00,1233.67,1288.05,1232.2,1287.93,2951309,1233.67,1288.05,1232.2,1287.93,2951309,0.0,1.0
GOOG,2020-04-29 00:00:00+00:00,1341.48,1359.99,1325.34,1341.46,3793630,1341.48,1359.99,1325.34,1341.46,3793630,0.0,1.0
GOOG,2020-04-30 00:00:00+00:00,1348.66,1352.82,1322.49,1324.88,2668906,1348.66,1352.82,1322.49,1324.88,2668906,0.0,1.0
GOOG,2020-05-01 00:00:00+00:00,1320.61,1352.07,1311.0,1328.5,2072639,1320.61,1352.07,1311.0,1328.5,2072639,0.0,1.0
GOOG,2020-05-04 00:00:00+00:00,1326.8,1327.66,1299.0,1308.23,1504017,1326.8,1327.66,1299.0,1308.23,1504017,0.0,1.0
GOOG,2020-05-05 00:00:00+00:00,1351.11,1373.94,1337.46,1337.92,1651533,1351.11,1373.94,1337.46,1337.92,1651533,0.0,1.0
GOOG,2020-05-06 00:00:00+00:00,1347.3,1371.12,1347.29,1361.69,1215423,1347.3,1371.12,1347.29,1361.69,1215423,0.0,1.0
GOOG,2020-05-07 00:00:00+00:00,1372.56,1377.6,1355.27,1365.94,1399759,1372.56,1377.6,1355.27,1365.94,1399759,0.0,1.0
GOOG,2020-05-08 00:00:00+00:00,1388.37,1398.76,1375.48,1383.13,1388068,1388.37,1398.76,1375.48,1383.13,1388068,0.0,1.0
GOOG,2020-05-11 00:00:00+00:00,1403.26,1416.53,1377.15,1378.28,1412116,1403.26,1416.53,1377.15,1378.28,1412116,0.0,1.0
GOOG,2020-05-12 00:00:00+00:00,1375.74,1415.0,1374.77,1407.12,1390600,1375.74,1415.0,1374.77,1407.12,1390600,0.0,1.0
GOOG,2020-05-13 00:00:00+00:00,1349.33,1385.48,1328.4,1377.05,1812585,1349.33,1385.48,1328.4,1377.05,1812585,0.0,1.0
GOOG,2020-05-14 00:00:00+00:00,1356.13,1357.42,1323.91,1335.02,1603077,1356.13,1357.42,1323.91,1335.02,1603077,0.0,1.0
GOOG,2020-05-15 00:00:00+00:00,1373.19,1374.48,1339.0,1350.0,1707747,1373.19,1374.48,1339.0,1350.0,1707747,0.0,1.0
GOOG,2020-05-18 00:00:00+00:00,1383.94,1392.33,1354.25,1361.75,1823964,1383.94,1392.33,1354.25,1361.75,1823964,0.0,1.0
GOOG,2020-05-19 00:00:00+00:00,1373.48,1392.0,1373.48,1387.0,1280649,1373.48,1392.0,1373.48,1387.0,1280649,0.0,1.0
GOOG,2020-05-20 00:00:00+00:00,1406.72,1410.42,1387.25,1389.58,1655375,1406.72,1410.42,1387.25,1389.58,1655375,0.0,1.0
GOOG,2020-05-21 00:00:00+00:00,1402.8,1415.49,1393.45,1408.0,1378020,1402.8,1415.49,1393.45,1408.0,1378020,0.0,1.0
GOOG,2020-05-22 00:00:00+00:00,1410.42,1412.76,1391.83,1396.71,1309408,1410.42,1412.76,1391.83,1396.71,1309408,0.0,1.0
GOOG,2020-05-26 00:00:00+00:00,1417.02,1441.0,1412.13,1437.27,2060643,1417.02,1441.0,1412.13,1437.27,2060643,0.0,1.0
GOOG,2020-05-27 00:00:00+00:00,1417.84,1421.74,1391.29,1417.25,1686142,1417.84,1421.74,1391.29,1417.25,1686142,0.0,1.0
GOOG,2020-05-28 00:00:00+00:00,1416.73,1440.84,1396.0,1396.86,1693976,1416.73,1440.84,1396.0,1396.86,1693976,0.0,1.0
GOOG,2020-05-29 00:00:00+00:00,1428.92,1432.57,1413.35,1416.94,1838059,1428.92,1432.57,1413.35,1416.94,1838059,0.0,1.0
GOOG,2020-06-01 00:00:00+00:00,1431.82,1437.96,1418.0,1418.39,1217140,1431.82,1437.96,1418.0,1418.39,1217140,0.0,1.0
GOOG,2020-06-02 00:00:00+00:00,1439.22,1439.61,1418.83,1430.55,1278128,1439.22,1439.61,1418.83,1430.55,1278128,0.0,1.0
GOOG,2020-06-03 00:00:00+00:00,1436.38,1446.55,1429.78,1438.3,1256186,1436.38,1446.55,1429.78,1438.3,1256186,0.0,1.0
GOOG,2020-06-04 00:00:00+00:00,1412.18,1438.96,1404.73,1430.4,1484272,1412.18,1438.96,1404.73,1430.4,1484272,0.0,1.0
GOOG,2020-06-05 00:00:00+00:00,1438.39,1445.05,1406.0,1413.17,1735244,1438.39,1445.05,1406.0,1413.17,1735244,0.0,1.0
GOOG,2020-06-08 00:00:00+00:00,1446.61,1447.99,1422.34,1422.34,1404178,1446.61,1447.99,1422.34,1422.34,1404178,0.0,1.0
GOOG,2020-06-09 00:00:00+00:00,1456.16,1468.0,1443.21,1445.36,1409249,1456.16,1468.0,1443.21,1445.36,1409249,0.0,1.0
GOOG,2020-06-10 00:00:00+00:00,1465.85,1474.26,1456.27,1459.54,1525153,1465.85,1474.26,1456.27,1459.54,1525153,0.0,1.0
GOOG,2020-06-11 00:00:00+00:00,1403.84,1454.47,1402.0,1442.48,1991332,1403.84,1454.47,1402.0,1442.48,1991332,0.0,1.0
GOOG,2020-06-12 00:00:00+00:00,1413.18,1437.0,1386.02,1428.49,1946367,1413.18,1437.0,1386.02,1428.49,1946367,0.0,1.0
GOOG,2020-06-15 00:00:00+00:00,1419.85,1424.8,1387.92,1390.8,1506096,1419.85,1424.8,1387.92,1390.8,1506096,0.0,1.0
GOOG,2020-06-16 00:00:00+00:00,1442.72,1455.02,1425.9,1445.22,1711614,1442.72,1455.02,1425.9,1445.22,1711614,0.0,1.0
GOOG,2020-06-17 00:00:00+00:00,1451.12,1460.0,1431.38,1447.16,1549615,1451.12,1460.0,1431.38,1447.16,1549615,0.0,1.0
GOOG,2020-06-18 00:00:00+00:00,1435.96,1451.41,1427.01,1449.16,1581916,1435.96,1451.41,1427.01,1449.16,1581916,0.0,1.0
GOOG,2020-06-19 00:00:00+00:00,1431.72,1447.8,1421.35,1444.0,3157875,1431.72,1447.8,1421.35,1444.0,3157875,0.0,1.0
GOOG,2020-06-22 00:00:00+00:00,1451.86,1452.75,1423.21,1429.0,1542440,1451.86,1452.75,1423.21,1429.0,1542440,0.0,1.0
GOOG,2020-06-23 00:00:00+00:00,1464.41,1475.94,1445.24,1455.64,1429764,1464.41,1475.94,1445.24,1455.64,1429764,0.0,1.0
GOOG,2020-06-24 00:00:00+00:00,1431.97,1475.42,1429.75,1461.51,1756022,1431.97,1475.42,1429.75,1461.51,1756022,0.0,1.0
GOOG,2020-06-25 00:00:00+00:00,1441.33,1442.9,1420.0,1429.9,1230474,1441.33,1442.9,1420.0,1429.9,1230474,0.0,1.0
